"month","year","H_OVALIS","SEDIMENT","TIDAL","DEPTH","monthly_avg_temp_2.0m","monthly_avg_temp_9.0m","monthly_mean_coral_cover_percentage","monthly_fish_species"
1,1999,"No","Mud","subtidal",14.95119953,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",29.51079941,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",11.18449974,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",1.412420034,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",3.457550049,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",1.768829942,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",3.380179882,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",3.357749939,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",2.811830044,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.702439785,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",5.379920006,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.161699772,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.202349901,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",6.92317009,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",1.791290045,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.004290104,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",1.786579967,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",5.683269978,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.425169945,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.257269859,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Reef","subtidal",6.599720001,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",8.086839676,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",6.889369965,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",4.285749912,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",10.15400028,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",10.0564003,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.38835001,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",10.85840034,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",7.052100182,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",4.378990173,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",4.449260235,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",4.889579773,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",5.280099869,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",4.767429829,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",14.03590012,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",1.430330038,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.654230118,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",3.773940086,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",1.893720031,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",2.414249897,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.150540113,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",1.559360027,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.06524992,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.190180063,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",4.088309765,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",2.169250011,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",7.153429985,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",11.05679989,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",0.921557009,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",2.266880035,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",3.646369934,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.079610109,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",1.852970004,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",1.999250054,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",1.964460015,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",7.896580219,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",3.7802701,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",20.10890007,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",7.299449921,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",6.585169792,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",1.785509944,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",2.016060114,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",0.741320014,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",9.693050385,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",3.31930995,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",3.225759983,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Rubble","subtidal",5.068540096,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.437550068,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",3.763010025,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",9.257519722,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",10.35079956,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Rubble","subtidal",2.482160091,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",1.297539949,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",3.188849926,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",7.66301012,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",7.011640072,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.863659859,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",5.251669884,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",2.305180073,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",12.22719955,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",2.771369934,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",4.083270073,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Rock","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",12.21539974,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",5.404389858,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",4.17054987,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.836689949,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",3.379149914,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",5.735360146,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",7.008319855,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",5.565690041,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",5.221260071,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.246900082,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",6.986430168,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",5.774869919,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",10.84669971,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",6.377999783,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",2.665479898,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",10.97389984,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",14.7251997,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.994969845,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Reef","subtidal",3.536449909,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.289949894,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",9.350680351,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",9.139260292,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",1.226950049,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",4.401040077,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",2.785650015,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",6.424799919,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",9.724240303,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",9.651989937,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",1.92098999,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Reef","subtidal",25.63559914,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.490590096,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Reef","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",2.186340094,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.092619896,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",7.433539867,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",12.96080017,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",2.439810038,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.265759945,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",6.189770222,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.436160088,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",3.876699924,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.914540052,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",5.715799809,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",7.660079956,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",3.889810085,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",5.855150223,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",10.16749954,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",9.529089928,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.047989845,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.29934001,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",6.200009823,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",3.352489948,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",3.486320019,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",3.683830023,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",9.387049675,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",5.198840141,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.586390018,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",9.644619942,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",3.25248003,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",8.012359619,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",2.846940041,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",5.124919891,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",4.339240074,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",4.970530033,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",8.721650124,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",5.582330227,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",21.20260048,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",10.70230007,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",4.665850163,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.022339821,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",10.13490009,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",9.799180031,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",8.397470474,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",3.433000088,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",5.157010078,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",9.277609825,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",1.122889996,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",1.783969998,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",10.52950001,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",9.1394701,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Reef","subtidal",5.715970039,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",3.679610014,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",18.85490036,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",6.045919895,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.299990177,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",5.899940014,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",3.85126996,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",2.060369968,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",2.420860052,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.204580069,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",6.852980137,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",5.257430077,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",12.0600996,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",5.095670223,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",7.834549904,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",6.742269993,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",2.357909918,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",7.804699898,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",7.199880123,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",6.463650227,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",9.552049637,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",7.270150185,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",4.859210014,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",3.059429884,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Shell","subtidal",2.346250057,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",1.748139977,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",5.687280178,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",5.439350128,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",6.205279827,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",2.078999996,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",3.674799919,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",2.873450041,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",0.816332996,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.408930063,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",3.286849976,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",5.171120167,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",4.041019917,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",10.32460022,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",8.005979538,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",9.708129883,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",18.46069908,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",9.089209557,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",5.332699776,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",2.058419943,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",6.380040169,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",2.519809961,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",2.738179922,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","subtidal",4.295340061,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",1.517910004,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Mud","subtidal",5.24037981,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"Yes","Sand","intertidal",0,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Sand","subtidal",20.40609932,29.1910375,29.047675,23.2845556666667,54.5
1,1999,"No","Mud","subtidal",3.43817997,29.1910375,29.047675,23.2845556666667,54.5
